episode,name,score
1154,agent-1,0.2900000046938658
1154,mean,0.245000003837049
1154,rolling-mean 100,0.8687500131316483
1155,agent-0,2.600000038743019
1155,agent-1,2.600000038743019
1155,mean,2.600000038743019
1155,rolling-mean 100,0.8943000135105104
1156,agent-0,1.1000000163912773
1156,agent-1,1.0800000168383121
1156,mean,1.0900000166147947
1156,rolling-mean 100,0.8962500135414302
1157,agent-0,0.5000000074505806
1157,agent-1,0.5900000091642141
1157,mean,0.5450000083073974
1157,rolling-mean 100,0.9007500136084855
1158,agent-0,1.8900000285357237
1158,agent-1,2.0000000298023224
1158,mean,1.945000029169023
1158,rolling-mean 100,0.916750013846904
1159,agent-0,0.20000000298023224
1159,agent-1,0.19000000320374966
1159,mean,0.19500000309199095
1159,rolling-mean 100,0.9137500138022006
1160,agent-0,2.600000038743019
1160,agent-1,2.600000038743019
1160,mean,2.600000038743019
1160,rolling-mean 100,0.9273000140022486
1161,agent-0,0.20000000298023224
1161,agent-1,0.19000000320374966
1161,mean,0.19500000309199095
1161,rolling-mean 100,0.9128000137861818
1162,agent-0,0.0
1162,agent-1,-0.009999999776482582
1162,mean,-0.004999999888241291
1162,rolling-mean 100,0.9103000137489289
1163,agent-0,2.500000037252903
1163,agent-1,2.4900000374764204
1163,mean,2.4950000373646617
1163,rolling-mean 100,0.9353000141214579
1164,agent-0,2.600000038743019
1164,agent-1,2.600000038743019
1164,mean,2.600000038743019
1164,rolling-mean 100,0.9613500145077706
1165,agent-0,0.19000000320374966
1165,agent-1,0.20000000298023224
1165,mean,0.19500000309199095
1165,rolling-mean 100,0.955850014416501
1166,agent-0,2.500000037252903
1166,agent-1,2.600000038743019
1166,mean,2.550000037997961
1166,rolling-mean 100,0.9784000147506595
1167,agent-0,2.7000000402331352
1167,agent-1,2.600000038743019
1167,mean,2.650000039488077
1167,rolling-mean 100,1.0029500151146202
1168,agent-0,0.0
1168,agent-1,0.09000000171363354
1168,mean,0.04500000085681677
1168,rolling-mean 100,1.0014500150922685
1169,agent-0,0.30000000447034836
1169,agent-1,0.19000000320374966
1169,mean,0.245000003837049
1169,rolling-mean 100,0.9959500150103122
1170,agent-0,2.600000038743019
1170,agent-1,2.600000038743019
1170,mean,2.600000038743019
1170,rolling-mean 100,1.0205000153742732
1171,agent-0,0.2900000046938658
1171,agent-1,0.4000000059604645
1171,mean,0.3450000053271651
1171,rolling-mean 100,1.0200000153668225
1172,agent-0,1.390000021085143
1172,agent-1,1.5000000223517418
1172,mean,1.4450000217184424
1172,rolling-mean 100,1.0295000155083835
1173,agent-0,2.600000038743019
1173,agent-1,2.600000038743019
1173,mean,2.600000038743019
1173,rolling-mean 100,1.0515500158350914
1174,agent-0,2.600000038743019
1174,agent-1,2.7000000402331352
1174,mean,2.650000039488077
1174,rolling-mean 100,1.0651000160351396
1175,agent-0,2.600000038743019
1175,agent-1,2.600000038743019
1175,mean,2.600000038743019
1175,rolling-mean 100,1.0706500161159784
1176,agent-0,0.09000000171363354
1176,agent-1,0.10000000149011612
1176,mean,0.09500000160187483
1176,rolling-mean 100,1.0641500160191208
1177,agent-0,1.4000000208616257
1177,agent-1,1.390000021085143
1177,mean,1.3950000209733844
1177,rolling-mean 100,1.0761500161979347
1178,agent-0,2.600000038743019
1178,agent-1,2.600000038743019
1178,mean,2.600000038743019
1178,rolling-mean 100,1.1017000165767967
1179,agent-0,0.09000000171363354
1179,agent-1,0.20000000298023224
1179,mean,0.1450000023469329
1179,rolling-mean 100,1.0947000164724887
1180,agent-0,0.30000000447034836
1180,agent-1,0.3900000061839819
1180,mean,0.3450000053271651
1180,rolling-mean 100,1.0977000165171922
1181,agent-0,0.10000000149011612
1181,agent-1,0.09000000171363354
1181,mean,0.09500000160187483
1181,rolling-mean 100,1.0892000163905322
1182,agent-0,0.10000000149011612
1182,agent-1,-0.009999999776482582
1182,mean,0.04500000085681677
1182,rolling-mean 100,1.085700016338378
1183,agent-0,1.4000000208616257
1183,agent-1,1.290000019595027
1183,mean,1.3450000202283263
1183,rolling-mean 100,1.0977000165171922
1184,agent-0,0.30000000447034836
1184,agent-1,0.19000000320374966
1184,mean,0.245000003837049
1184,rolling-mean 100,1.0927000164426863
1185,agent-0,1.1000000163912773
1185,agent-1,0.9900000151246786
1185,mean,1.045000015757978
1185,rolling-mean 100,1.1002000165451318
1186,agent-0,2.600000038743019
1186,agent-1,2.600000038743019
1186,mean,2.600000038743019
1186,rolling-mean 100,1.1252500169165431
1187,agent-0,2.600000038743019
1187,agent-1,2.7000000402331352
1187,mean,2.650000039488077
1187,rolling-mean 100,1.149800017280504
1188,agent-0,2.7000000402331352
1188,agent-1,2.600000038743019
1188,mean,2.650000039488077
1188,rolling-mean 100,1.1688500175625085
1189,agent-0,0.6900000106543303
1189,agent-1,0.800000011920929
1189,mean,0.7450000112876296
1189,rolling-mean 100,1.1763500176742674
1190,agent-0,2.600000038743019
1190,agent-1,2.600000038743019
1190,mean,2.600000038743019
1190,rolling-mean 100,1.1899000178743153
1191,agent-0,1.8000000268220901
1191,agent-1,1.7900000270456076
1191,mean,1.7950000269338489
1191,rolling-mean 100,1.1924000179115684
1192,agent-0,0.09000000171363354
1192,agent-1,0.10000000149011612
1192,mean,0.09500000160187483
1192,rolling-mean 100,1.1769000176806004
1193,agent-0,2.290000034496188
1193,agent-1,2.3000000342726707
1193,mean,2.2950000343844295
1193,rolling-mean 100,1.199900018023327
1194,agent-0,2.3900000359863043
1194,agent-1,2.500000037252903
1194,mean,2.4450000366196036
1194,rolling-mean 100,1.223900018380955
1195,agent-0,1.290000019595027
1195,agent-1,1.4000000208616257
1195,mean,1.3450000202283263
1195,rolling-mean 100,1.211350018195808
1196,agent-0,2.600000038743019
1196,agent-1,2.600000038743019
1196,mean,2.600000038743019
1196,rolling-mean 100,1.2359000185597688
1197,agent-0,0.6000000089406967
1197,agent-1,0.490000007674098
1197,mean,0.5450000083073974
1197,rolling-mean 100,1.240400018626824
1198,agent-0,0.5000000074505806
1198,agent-1,0.490000007674098
1198,mean,0.4950000075623393
1198,rolling-mean 100,1.2424000186566264
1199,agent-0,0.20000000298023224
1199,agent-1,0.19000000320374966
1199,mean,0.19500000309199095
1199,rolling-mean 100,1.2183500183001161
1200,agent-0,0.19000000320374966
1200,agent-1,0.30000000447034836
1200,mean,0.245000003837049
1200,rolling-mean 100,1.2188500183075666
1201,agent-0,1.290000019595027
1201,agent-1,1.4000000208616257
1201,mean,1.3450000202283263
1201,rolling-mean 100,1.231350018493831
1202,agent-0,2.500000037252903
1202,agent-1,2.4900000374764204
1202,mean,2.4950000373646617
1202,rolling-mean 100,1.254350018836558
1203,agent-0,2.600000038743019
1203,agent-1,2.600000038743019
1203,mean,2.600000038743019
1203,rolling-mean 100,1.254350018836558
1204,agent-0,1.5000000223517418
1204,agent-1,1.4900000225752592
1204,mean,1.4950000224635005
1204,rolling-mean 100,1.2688500190526246
1205,agent-0,0.10000000149011612
1205,agent-1,0.09000000171363354
1205,mean,0.09500000160187483
1205,rolling-mean 100,1.2628500189632177
1206,agent-0,2.600000038743019
1206,agent-1,2.600000038743019
1206,mean,2.600000038743019
1206,rolling-mean 100,1.2789000192005187
1207,agent-0,0.30000000447034836
1207,agent-1,0.19000000320374966
1207,mean,0.245000003837049
1207,rolling-mean 100,1.2589000189024955
1208,agent-0,0.10000000149011612
1208,agent-1,0.1900000050663948
1208,mean,0.14500000327825546
1208,rolling-mean 100,1.247900018747896
1209,agent-0,0.6000000089406967
1209,agent-1,0.490000007674098
1209,mean,0.5450000083073974
1209,rolling-mean 100,1.250400018785149
1210,agent-0,0.10000000149011612
1210,agent-1,-0.009999999776482582
1210,mean,0.04500000085681677
1210,rolling-mean 100,1.2459000187180935
1211,agent-0,2.3900000359863043
1211,agent-1,2.400000035762787
1211,mean,2.3950000358745456
1211,rolling-mean 100,1.2699000190757215
1212,agent-0,1.3000000193715096
1212,agent-1,1.1900000181049109
1212,mean,1.2450000187382102
1212,rolling-mean 100,1.2734000191278756
1213,agent-0,0.5900000091642141
1213,agent-1,0.7000000104308128
1213,mean,0.6450000097975135
1213,rolling-mean 100,1.2699000190757215
1214,agent-0,0.19000000320374966
1214,agent-1,0.30000000447034836
1214,mean,0.245000003837049
1214,rolling-mean 100,1.2704000190831721
1215,agent-0,-0.009999999776482582
1215,agent-1,0.10000000149011612
1215,mean,0.04500000085681677
1215,rolling-mean 100,1.267900019045919
1216,agent-0,0.490000007674098
1216,agent-1,0.6000000089406967
1216,mean,0.5450000083073974
1216,rolling-mean 100,1.2719000191055239
1217,agent-0,0.30000000447034836
1217,agent-1,0.3900000061839819
1217,mean,0.3450000053271651
1217,rolling-mean 100,1.2649000190012156
1218,agent-0,0.19000000320374966
1218,agent-1,0.20000000298023224
1218,mean,0.19500000309199095
1218,rolling-mean 100,1.241350018652156
1219,agent-0,0.0
1219,agent-1,-0.009999999776482582
1219,mean,-0.004999999888241291
1219,rolling-mean 100,1.214800018258393
1220,agent-0,0.6000000089406967
1220,agent-1,0.5900000091642141
1220,mean,0.5950000090524554
1220,rolling-mean 100,1.1942500179540365
1221,agent-0,0.30000000447034836
1221,agent-1,0.2900000046938658
1221,mean,0.29500000458210707
1221,rolling-mean 100,1.1882500178553164
1222,agent-0,0.5000000074505806
1222,agent-1,0.490000007674098
1222,mean,0.4950000075623393
1222,rolling-mean 100,1.189750017877668
1223,agent-0,-0.009999999776482582
1223,agent-1,0.0
1223,mean,-0.004999999888241291
1223,rolling-mean 100,1.185250017810613
1224,agent-0,0.6000000089406967
1224,agent-1,0.490000007674098
1224,mean,0.5450000083073974
1224,rolling-mean 100,1.186250017825514
1225,agent-0,0.0
1225,agent-1,-0.009999999776482582
1225,mean,-0.004999999888241291
1225,rolling-mean 100,1.1602000174392015
1226,agent-0,0.0
1226,agent-1,-0.009999999776482582
1226,mean,-0.004999999888241291
1226,rolling-mean 100,1.1582000174093992
1227,agent-0,-0.009999999776482582
1227,agent-1,0.0
1227,mean,-0.004999999888241291
1227,rolling-mean 100,1.155250017363578
1228,agent-0,2.600000038743019
1228,agent-1,2.600000038743019
1228,mean,2.600000038743019
1228,rolling-mean 100,1.155250017363578
1229,agent-0,0.09000000171363354
1229,agent-1,0.10000000149011612
1229,mean,0.09500000160187483
1229,rolling-mean 100,1.1547500173561276
1230,agent-0,0.8900000136345625
1230,agent-1,1.0000000149011612
1230,mean,0.9450000142678618
1230,rolling-mean 100,1.1632500174827873
1231,agent-0,0.7000000104308128
1231,agent-1,0.6900000106543303
1231,mean,0.6950000105425715
1231,rolling-mean 100,1.1687500175647438
1232,agent-0,0.30000000447034836
1232,agent-1,0.2900000046938658
1232,mean,0.29500000458210707
1232,rolling-mean 100,1.1517500173114241
1233,agent-0,2.600000038743019
1233,agent-1,2.600000038743019
1233,mean,2.600000038743019
1233,rolling-mean 100,1.1517500173114241
1234,agent-0,0.6900000106543303
1234,agent-1,0.7000000104308128
1234,mean,0.6950000105425715
1234,rolling-mean 100,1.1582500174082815
1235,agent-0,0.4000000059604645
1235,agent-1,0.2900000046938658
1235,mean,0.3450000053271651
1235,rolling-mean 100,1.135700017074123
1236,agent-0,-0.009999999776482582
1236,agent-1,0.10000000149011612
1236,mean,0.04500000085681677
1236,rolling-mean 100,1.1347000170592219
1237,agent-0,2.600000038743019
1237,agent-1,2.500000037252903
1237,mean,2.550000037997961
1237,rolling-mean 100,1.1447500172071159
1238,agent-0,1.2000000178813934
1238,agent-1,1.1900000181049109
1238,mean,1.1950000179931521
1238,rolling-mean 100,1.1307000169996173
1239,agent-0,2.400000035762787
1239,agent-1,2.3900000359863043
1239,mean,2.3950000358745456
1239,rolling-mean 100,1.1532000173348933
1240,agent-0,1.600000023841858
1240,agent-1,1.5900000240653753
1240,mean,1.5950000239536166
1240,rolling-mean 100,1.1431500171869993
1241,agent-0,0.4000000059604645
1241,agent-1,0.2900000046938658
1241,mean,0.3450000053271651
1241,rolling-mean 100,1.141150017157197
1242,agent-0,2.600000038743019
1242,agent-1,2.600000038743019
1242,mean,2.600000038743019
1242,rolling-mean 100,1.141150017157197
1243,agent-0,0.0
1243,agent-1,-0.009999999776482582
1243,mean,-0.004999999888241291
1243,rolling-mean 100,1.1146000167634338
1244,agent-0,0.20000000298023224
1244,agent-1,0.09000000171363354
1244,mean,0.1450000023469329
1244,rolling-mean 100,1.1161000167857855
1245,agent-0,0.9000000134110451
1245,agent-1,0.9900000151246786
1245,mean,0.9450000142678618
1245,rolling-mean 100,1.099550016541034
1246,agent-0,2.600000038743019
1246,agent-1,2.600000038743019
1246,mean,2.600000038743019
1246,rolling-mean 100,1.0990500165335835
1247,agent-0,0.19000000320374966
1247,agent-1,0.20000000298023224
1247,mean,0.19500000309199095
1247,rolling-mean 100,1.0915500164218246
1248,agent-0,2.600000038743019
1248,agent-1,2.600000038743019
1248,mean,2.600000038743019
1248,rolling-mean 100,1.1161000167857855
1249,agent-0,2.7000000402331352
1249,agent-1,2.600000038743019
1249,mean,2.650000039488077
1249,rolling-mean 100,1.1346500170603395
1250,agent-0,2.600000038743019
1250,agent-1,2.7000000402331352
1250,mean,2.650000039488077
1250,rolling-mean 100,1.1587000174168498
1251,agent-0,0.5900000091642141
1251,agent-1,0.6000000089406967
1251,mean,0.5950000090524554
1251,rolling-mean 100,1.1622000174690037
1252,agent-0,2.600000038743019
1252,agent-1,2.600000038743019
1252,mean,2.600000038743019
1252,rolling-mean 100,1.1752500176616012
1253,agent-0,2.1000000312924385
1253,agent-1,1.9900000300258398
1253,mean,2.045000030659139
1253,rolling-mean 100,1.18275001777336
1254,agent-0,2.600000038743019
1254,agent-1,2.600000038743019
1254,mean,2.600000038743019
1254,rolling-mean 100,1.2063000181224197
1255,agent-0,2.7000000402331352
1255,agent-1,2.600000038743019
1255,mean,2.650000039488077
1255,rolling-mean 100,1.2068000181298704
1256,agent-0,2.600000038743019
1256,agent-1,2.600000038743019
1256,mean,2.600000038743019
1256,rolling-mean 100,1.2219000183511526
1257,agent-0,0.09000000171363354
1257,agent-1,0.20000000298023224
1257,mean,0.1450000023469329
1257,rolling-mean 100,1.2179000182915478
1258,agent-0,2.600000038743019
1258,agent-1,2.600000038743019
1258,mean,2.600000038743019
1258,rolling-mean 100,1.224450018387288
1259,agent-0,2.7000000402331352
1259,agent-1,2.600000038743019
1259,mean,2.650000039488077
1259,rolling-mean 100,1.2490000187512487
1260,agent-0,0.10000000149011612
1260,agent-1,0.09000000171363354
1260,mean,0.09500000160187483
1260,rolling-mean 100,1.2239500183798373
1261,agent-0,2.600000038743019
1261,agent-1,2.600000038743019
1261,mean,2.600000038743019
1261,rolling-mean 100,1.2480000187363476
1262,agent-0,2.7000000402331352
1262,agent-1,2.600000038743019
1262,mean,2.650000039488077
1262,rolling-mean 100,1.2745500191301107
1263,agent-0,1.6900000255554914
1263,agent-1,1.8000000268220901
1263,mean,1.7450000261887908
1263,rolling-mean 100,1.267050019018352
1264,agent-0,0.6000000089406967
1264,agent-1,0.490000007674098
1264,mean,0.5450000083073974
1264,rolling-mean 100,1.2465000187139958
1265,agent-0,0.6000000089406967
1265,agent-1,0.5900000091642141
1265,mean,0.5950000090524554
1265,rolling-mean 100,1.2505000187736004
1266,agent-0,2.600000038743019
1266,agent-1,2.600000038743019
1266,mean,2.600000038743019
1266,rolling-mean 100,1.251000018781051
1267,agent-0,2.7000000402331352
1267,agent-1,2.600000038743019
1267,mean,2.650000039488077
1267,rolling-mean 100,1.251000018781051
1268,agent-0,2.3900000359863043
1268,agent-1,2.500000037252903
1268,mean,2.4450000366196036
1268,rolling-mean 100,1.275000019138679
1269,agent-0,1.0900000166147947
1269,agent-1,1.1000000163912773
1269,mean,1.095000016503036
1269,rolling-mean 100,1.2835000192653387
1270,agent-0,2.400000035762787
1270,agent-1,2.3900000359863043
1270,mean,2.3950000358745456
1270,rolling-mean 100,1.281450019236654
1271,agent-0,0.20000000298023224
1271,agent-1,0.09000000171363354
1271,mean,0.1450000023469329
1271,rolling-mean 100,1.2794500192068516
1272,agent-0,2.190000033006072
1272,agent-1,2.3000000342726707
1272,mean,2.2450000336393714
1272,rolling-mean 100,1.287450019326061
1273,agent-0,2.500000037252903
1273,agent-1,2.600000038743019
1273,mean,2.550000037997961
1273,rolling-mean 100,1.2869500193186105
1274,agent-0,-0.009999999776482582
1274,agent-1,0.0
1274,mean,-0.004999999888241291
1274,rolling-mean 100,1.2604000189248472
1275,agent-0,0.9900000151246786
1275,agent-1,1.0000000149011612
1275,mean,0.9950000150129199
1275,rolling-mean 100,1.2443500186875462
1276,agent-0,0.9900000151246786
1276,agent-1,1.0000000149011612
1276,mean,0.9950000150129199
1276,rolling-mean 100,1.2533500188216566
1277,agent-0,0.5900000091642141
1277,agent-1,0.6000000089406967
1277,mean,0.5950000090524554
1277,rolling-mean 100,1.2453500187024473
1278,agent-0,0.30000000447034836
1278,agent-1,0.19000000320374966
1278,mean,0.245000003837049
1278,rolling-mean 100,1.2218000183533877
1279,agent-0,0.10000000149011612
1279,agent-1,0.19000000320374966
1279,mean,0.1450000023469329
1279,rolling-mean 100,1.2218000183533877
1280,agent-0,0.20000000298023224
1280,agent-1,0.09000000171363354
1280,mean,0.1450000023469329
1280,rolling-mean 100,1.2198000183235853
1281,agent-0,2.500000037252903
1281,agent-1,2.600000038743019
1281,mean,2.550000037997961
1281,rolling-mean 100,1.2443500186875462
1282,agent-0,0.5000000074505806
1282,agent-1,0.3900000061839819
1282,mean,0.44500000681728125
1282,rolling-mean 100,1.2483500187471508
1283,agent-0,0.10000000149011612
1283,agent-1,-0.009999999776482582
1283,mean,0.04500000085681677
1283,rolling-mean 100,1.2353500185534358
1284,agent-0,2.600000038743019
1284,agent-1,2.600000038743019
1284,mean,2.600000038743019
1284,rolling-mean 100,1.2589000189024955
1285,agent-0,2.600000038743019
1285,agent-1,2.4900000374764204
1285,mean,2.5450000381097198
1285,rolling-mean 100,1.273900019126013
1286,agent-0,0.5000000074505806
1286,agent-1,0.5900000091642141
1286,mean,0.5450000083073974
1286,rolling-mean 100,1.2533500188216566
1287,agent-0,0.490000007674098
1287,agent-1,0.6000000089406967
1287,mean,0.5450000083073974
1287,rolling-mean 100,1.2323000185098498
1288,agent-0,0.2900000046938658
1288,agent-1,0.30000000447034836
1288,mean,0.29500000458210707
1288,rolling-mean 100,1.2087500181607902
1289,agent-0,2.600000038743019
1289,agent-1,2.600000038743019
1289,mean,2.600000038743019
1289,rolling-mean 100,1.2273000184353442
1290,agent-0,1.1000000163912773
1290,agent-1,0.8900000136345625
1290,mean,0.9950000150129199
1290,rolling-mean 100,1.211250018198043
1291,agent-0,-0.009999999776482582
1291,agent-1,0.10000000149011612
1291,mean,0.04500000085681677
1291,rolling-mean 100,1.1937500179372729
1292,agent-0,0.9000000134110451
1292,agent-1,0.9900000151246786
1292,mean,0.9450000142678618
1292,rolling-mean 100,1.2022500180639326
1293,agent-0,0.5000000074505806
1293,agent-1,0.490000007674098
1293,mean,0.4950000075623393
1293,rolling-mean 100,1.1842500177957118
1294,agent-0,0.10000000149011612
1294,agent-1,0.09000000171363354
1294,mean,0.09500000160187483
1294,rolling-mean 100,1.1607500174455345
1295,agent-0,0.10000000149011612
1295,agent-1,-0.009999999776482582
1295,mean,0.04500000085681677
1295,rolling-mean 100,1.1477500172518194
1296,agent-0,0.7000000104308128
1296,agent-1,0.6900000106543303
1296,mean,0.6950000105425715
1296,rolling-mean 100,1.128700016969815
1297,agent-0,0.7000000104308128
1297,agent-1,0.7900000121444464
1297,mean,0.7450000112876296
1297,rolling-mean 100,1.1307000169996173
1298,agent-0,0.3900000061839819
1298,agent-1,0.5000000074505806
1298,mean,0.44500000681728125
1298,rolling-mean 100,1.1302000169921667
1299,agent-0,1.4000000208616257
1299,agent-1,1.390000021085143
1299,mean,1.3950000209733844
1299,rolling-mean 100,1.1422000171709805
1300,agent-0,0.10000000149011612
1300,agent-1,0.19000000320374966
1300,mean,0.1450000023469329
1300,rolling-mean 100,1.1412000171560794
1301,agent-0,0.10000000149011612
1301,agent-1,-0.009999999776482582
1301,mean,0.04500000085681677
1301,rolling-mean 100,1.1282000169623643
1302,agent-0,0.10000000149011612
1302,agent-1,0.19000000320374966
1302,mean,0.1450000023469329
1302,rolling-mean 100,1.104700016612187
1303,agent-0,-0.009999999776482582
1303,agent-1,0.0
1303,mean,-0.004999999888241291
1303,rolling-mean 100,1.0786500162258745
1304,agent-0,0.30000000447034836
1304,agent-1,0.2900000046938658
1304,mean,0.29500000458210707
1304,rolling-mean 100,1.0666500160470604
1305,agent-0,0.30000000447034836
1305,agent-1,0.19000000320374966
1305,mean,0.245000003837049
1305,rolling-mean 100,1.0681500160694122
1306,agent-0,0.6000000089406967
1306,agent-1,0.6900000106543303
1306,mean,0.6450000097975135
1306,rolling-mean 100,1.048600015779957
1307,agent-0,0.30000000447034836
1307,agent-1,0.19000000320374966
1307,mean,0.245000003837049
1307,rolling-mean 100,1.048600015779957
1308,agent-0,0.19000000320374966
1308,agent-1,0.30000000447034836
1308,mean,0.245000003837049
1308,rolling-mean 100,1.0496000157855452
1309,agent-0,2.190000033006072
1309,agent-1,2.2000000327825546
1309,mean,2.1950000328943133
1309,rolling-mean 100,1.0661000160314142
1310,agent-0,0.20000000298023224
1310,agent-1,0.19000000320374966
1310,mean,0.19500000309199095
1310,rolling-mean 100,1.067600016053766
1311,agent-0,-0.009999999776482582
1311,agent-1,0.10000000149011612
1311,mean,0.04500000085681677
1311,rolling-mean 100,1.0441000157035887
1312,agent-0,0.6000000089406967
1312,agent-1,0.5900000091642141
1312,mean,0.5950000090524554
1312,rolling-mean 100,1.037600015606731
1313,agent-0,2.600000038743019
1313,agent-1,2.600000038743019
1313,mean,2.600000038743019
1313,rolling-mean 100,1.0571500158961862
1314,agent-0,2.600000038743019
1314,agent-1,2.7000000402331352
1314,mean,2.650000039488077
1314,rolling-mean 100,1.0812000162526965
1315,agent-0,1.2000000178813934
1315,agent-1,1.0900000166147947
1315,mean,1.145000017248094
1315,rolling-mean 100,1.0922000164166092
1316,agent-0,2.600000038743019
1316,agent-1,2.4900000374764204
1316,mean,2.5450000381097198
1316,rolling-mean 100,1.1122000167146324
1317,agent-0,-0.009999999776482582
1317,agent-1,0.0
1317,mean,-0.004999999888241291
1317,rolling-mean 100,1.1087000166624785
1318,agent-0,0.7900000121444464
1318,agent-1,0.800000011920929
1318,mean,0.7950000120326877
1318,rolling-mean 100,1.1147000167518855
1319,agent-0,-0.009999999776482582
1319,agent-1,0.10000000149011612
1319,mean,0.04500000085681677
1319,rolling-mean 100,1.1152000167593359
1320,agent-0,0.0
1320,agent-1,0.09000000171363354
1320,mean,0.04500000085681677
1320,rolling-mean 100,1.1097000166773796
1321,agent-0,0.10000000149011612
1321,agent-1,0.19000000320374966
1321,mean,0.1450000023469329
1321,rolling-mean 100,1.1082000166550279
1322,agent-0,0.0
1322,agent-1,-0.009999999776482582
1322,mean,-0.004999999888241291
1322,rolling-mean 100,1.103200016580522
1323,agent-0,0.10000000149011612
1323,agent-1,-0.009999999776482582
1323,mean,0.04500000085681677
1323,rolling-mean 100,1.1037000165879727
1324,agent-0,2.600000038743019
1324,agent-1,2.600000038743019
1324,mean,2.600000038743019
1324,rolling-mean 100,1.1242500168923288
1325,agent-0,0.0
1325,agent-1,-0.009999999776482582
1325,mean,-0.004999999888241291
1325,rolling-mean 100,1.1242500168923288
1326,agent-0,0.30000000447034836
1326,agent-1,0.19000000320374966
1326,mean,0.245000003837049
1326,rolling-mean 100,1.1267500169295817
1327,agent-0,0.3900000061839819
1327,agent-1,0.4000000059604645
1327,mean,0.3950000060722232
1327,rolling-mean 100,1.1307500169891864
1328,agent-0,-0.009999999776482582
1328,agent-1,0.10000000149011612
1328,mean,0.04500000085681677
1328,rolling-mean 100,1.1052000166103244
1329,agent-0,0.0
1329,agent-1,0.09000000171363354
1329,mean,0.04500000085681677
1329,rolling-mean 100,1.1047000166028738
1330,agent-0,1.4000000208616257
1330,agent-1,1.290000019595027
1330,mean,1.3450000202283263
1330,rolling-mean 100,1.1087000166624785
1331,agent-0,0.10000000149011612
1331,agent-1,-0.009999999776482582
1331,mean,0.04500000085681677
1331,rolling-mean 100,1.102200016565621
1332,agent-0,0.10000000149011612
1332,agent-1,-0.009999999776482582
1332,mean,0.04500000085681677
1332,rolling-mean 100,1.099700016528368
1333,agent-0,0.10000000149011612
1333,agent-1,-0.009999999776482582
1333,mean,0.04500000085681677
1333,rolling-mean 100,1.074150016149506
1334,agent-0,-0.009999999776482582
1334,agent-1,0.10000000149011612
1334,mean,0.04500000085681677
1334,rolling-mean 100,1.0676500160526485
1335,agent-0,-0.009999999776482582
1335,agent-1,0.10000000149011612
1335,mean,0.04500000085681677
1335,rolling-mean 100,1.0646500160079448
1336,agent-0,-0.009999999776482582
1336,agent-1,0.10000000149011612
1336,mean,0.04500000085681677
1336,rolling-mean 100,1.0646500160079448
1337,agent-0,0.10000000149011612
1337,agent-1,-0.009999999776482582
1337,mean,0.04500000085681677
1337,rolling-mean 100,1.0396000156365335
1338,agent-0,0.10000000149011612
1338,agent-1,0.09000000171363354
1338,mean,0.09500000160187483
1338,rolling-mean 100,1.0286000154726207
1339,agent-0,0.10000000149011612
1339,agent-1,-0.009999999776482582
1339,mean,0.04500000085681677
1339,rolling-mean 100,1.0051000151224434
1340,agent-0,0.20000000298023224
1340,agent-1,-0.009999999776482582
1340,mean,0.09500000160187483
1340,rolling-mean 100,0.9901000148989261
1341,agent-0,-0.009999999776482582
1341,agent-1,0.0
1341,mean,-0.004999999888241291
1341,rolling-mean 100,0.986600014846772
1342,agent-0,0.10000000149011612
1342,agent-1,0.09000000171363354
1342,mean,0.09500000160187483
1342,rolling-mean 100,0.9615500144753605
1343,agent-0,0.09000000171363354
1343,agent-1,0.20000000298023224
1343,mean,0.1450000023469329
1343,rolling-mean 100,0.9630500144977122
1344,agent-0,0.20000000298023224
1344,agent-1,-0.009999999776482582
1344,mean,0.09500000160187483
1344,rolling-mean 100,0.9625500144902617
1345,agent-0,0.10000000149011612
1345,agent-1,-0.009999999776482582
1345,mean,0.04500000085681677
1345,rolling-mean 100,0.9535500143561513
1346,agent-0,0.10000000149011612
1346,agent-1,-0.009999999776482582
1346,mean,0.04500000085681677
1346,rolling-mean 100,0.9280000139772892
1347,agent-0,0.10000000149011612
1347,agent-1,0.09000000171363354
1347,mean,0.09500000160187483
1347,rolling-mean 100,0.9270000139623881
1348,agent-0,-0.009999999776482582
1348,agent-1,0.10000000149011612
1348,mean,0.04500000085681677
1348,rolling-mean 100,0.901450013583526
1349,agent-0,0.7000000104308128
1349,agent-1,0.7900000121444464
1349,mean,0.7450000112876296
1349,rolling-mean 100,0.8824000133015215
1350,agent-0,-0.009999999776482582
1350,agent-1,0.10000000149011612
1350,mean,0.04500000085681677
1350,rolling-mean 100,0.856350012915209
1351,agent-0,0.20000000298023224
1351,agent-1,0.09000000171363354
1351,mean,0.1450000023469329
1351,rolling-mean 100,0.8518500128481538
1352,agent-0,0.3900000061839819
1352,agent-1,0.5000000074505806
1352,mean,0.44500000681728125
1352,rolling-mean 100,0.8303000125288963
1353,agent-0,0.10000000149011612
1353,agent-1,0.19000000320374966
1353,mean,0.1450000023469329
1353,rolling-mean 100,0.8113000122457743
1354,agent-0,0.6000000089406967
1354,agent-1,0.5900000091642141
1354,mean,0.5950000090524554
1354,rolling-mean 100,0.7912500119488687
1355,agent-0,1.390000021085143
1355,agent-1,1.5000000223517418
1355,mean,1.4450000217184424
1355,rolling-mean 100,0.7792000117711723
1356,agent-0,0.30000000447034836
1356,agent-1,0.2900000046938658
1356,mean,0.29500000458210707
1356,rolling-mean 100,0.7561500114295632
1357,agent-0,2.3000000342726707
1357,agent-1,2.290000034496188
